,Unnamed: 0,video_id,start,end,text,video_link,vid_path
8351,8351,rSO0DszwUbA.en,00:03:56.560,00:04:01.660, was the captain here talita at the time and lieutenant souza daughter the sergeant goes 13,https://www.youtube.com/watch?v=rSO0DszwUbA.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/rSO0DszwUbA.en.vtt
8352,8352,rSO0DszwUbA.en,00:04:01.660,00:04:05.770, pavarel interest captains do one of the question course is not,https://www.youtube.com/watch?v=rSO0DszwUbA.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/rSO0DszwUbA.en.vtt
8361,8361,rSO0DszwUbA.en,00:04:53.770,00:04:59.380, immediately third avenue was the party,https://www.youtube.com/watch?v=rSO0DszwUbA.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/rSO0DszwUbA.en.vtt
8389,8389,rSO0DszwUbA.en,00:07:14.919,00:07:20.009, were a senator from pt filed a petition at tcu for,https://www.youtube.com/watch?v=rSO0DszwUbA.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/rSO0DszwUbA.en.vtt
8511,8511,rSO0DszwUbA.en,00:17:51.270,00:17:57.450, his tarcízio government advocates knows great social control of the media to,https://www.youtube.com/watch?v=rSO0DszwUbA.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/rSO0DszwUbA.en.vtt
8541,8541,rSO0DszwUbA.en,00:20:26.370,00:20:33.180, and slept comet see maybe for 200 and so it was second will have in america's,https://www.youtube.com/watch?v=rSO0DszwUbA.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/rSO0DszwUbA.en.vtt
8580,8580,rSO0DszwUbA.en,00:23:55.340,00:24:00.200, beach one now lets you catch these measures are adopted by the respective,https://www.youtube.com/watch?v=rSO0DszwUbA.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/rSO0DszwUbA.en.vtt
8592,8592,rSO0DszwUbA.en,00:24:54.950,00:25:00.800, happened at that moment even immediately do not speak party there is no,https://www.youtube.com/watch?v=rSO0DszwUbA.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/rSO0DszwUbA.en.vtt
8593,8593,rSO0DszwUbA.en,00:25:00.800,00:25:04.780, problem in justice right everything has to prove but they will appear immediately,https://www.youtube.com/watch?v=rSO0DszwUbA.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/rSO0DszwUbA.en.vtt
8630,8630,rSO0DszwUbA.en,00:28:28.270,00:28:34.460, her for the exemption from the journalistic work of you so just so as not to,https://www.youtube.com/watch?v=rSO0DszwUbA.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/rSO0DszwUbA.en.vtt
8673,8673,rSO0DszwUbA.en,00:32:13.209,00:32:17.169, jobs that their companies had bankrupt that they could not leave home,https://www.youtube.com/watch?v=rSO0DszwUbA.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/rSO0DszwUbA.en.vtt
8717,8717,rSO0DszwUbA.en,00:36:23.640,00:36:55.440, thank you chat there and they want to accept the invitation to knock on the door and,https://www.youtube.com/watch?v=rSO0DszwUbA.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/rSO0DszwUbA.en.vtt
8762,8762,rSO0DszwUbA.en,00:41:02.550,00:41:07.800, What we are seeing at present is a clear attempt to criminalize,https://www.youtube.com/watch?v=rSO0DszwUbA.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/rSO0DszwUbA.en.vtt
8772,8772,rSO0DszwUbA.en,00:41:49.240,00:41:54.060, it's fake news against pt i spend 12 million rest outside of brazil,https://www.youtube.com/watch?v=rSO0DszwUbA.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/rSO0DszwUbA.en.vtt
8862,8862,hH0JhakIwf0.en,00:04:02.560,00:04:07.150, have some kind of symptom and only around five percent and even then,https://www.youtube.com/watch?v=hH0JhakIwf0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/hH0JhakIwf0.en.vtt
8992,8992,XceWFVE7QLc.en,00:03:48.200,00:03:54.020, criticized by the media are coming right in part not seen with great gravity,https://www.youtube.com/watch?v=XceWFVE7QLc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XceWFVE7QLc.en.vtt
9033,9033,XceWFVE7QLc.en,00:07:36.400,00:07:42.669, car wash in rio de janeiro is a man fond of fighting corruption a man,https://www.youtube.com/watch?v=XceWFVE7QLc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XceWFVE7QLc.en.vtt
9101,9101,XceWFVE7QLc.en,00:13:48.019,00:13:55.800, of the adélio that was of the sixth of september 2018 then hamad exercised with,https://www.youtube.com/watch?v=XceWFVE7QLc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XceWFVE7QLc.en.vtt
9102,9102,XceWFVE7QLc.en,00:13:55.800,00:14:02.519," this mission was very, very prompt and there was a friendship there, because as well as",https://www.youtube.com/watch?v=XceWFVE7QLc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XceWFVE7QLc.en.vtt
9116,9116,XceWFVE7QLc.en,00:15:13.610,00:15:18.080, gone through all that has already done for the paw in the fight against corruption in the fight against,https://www.youtube.com/watch?v=XceWFVE7QLc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XceWFVE7QLc.en.vtt
9156,9156,XceWFVE7QLc.en,00:18:51.080,00:18:56.230, justice that now has the new captain there andré mendonça who was at aggeo,https://www.youtube.com/watch?v=XceWFVE7QLc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XceWFVE7QLc.en.vtt
9182,9182,XceWFVE7QLc.en,00:21:18.600,00:21:22.860, symptoms that the vast majority of the population that says that 80 did in the,https://www.youtube.com/watch?v=XceWFVE7QLc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XceWFVE7QLc.en.vtt
9183,9183,XceWFVE7QLc.en,00:21:22.860,00:21:28.040, the population goes against it and it will be asymptomatic nor does it even know that it contracted,https://www.youtube.com/watch?v=XceWFVE7QLc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XceWFVE7QLc.en.vtt
9190,9190,XceWFVE7QLc.en,00:22:01.990,00:22:07.030, and here I saw a story in the newspaper o Globo de today's us who would say hospital,https://www.youtube.com/watch?v=XceWFVE7QLc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XceWFVE7QLc.en.vtt
9247,9247,8oPisf3kbGI.en,00:00:15.200,00:00:20.510, waiter trained by IME and president of Inmetro and the empty chair as always right,https://www.youtube.com/watch?v=8oPisf3kbGI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8oPisf3kbGI.en.vtt
9275,9275,8oPisf3kbGI.en,00:02:53.960,00:02:58.490, this accusation is that we cannot if we cannot accept it and he will have a chance now,https://www.youtube.com/watch?v=8oPisf3kbGI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8oPisf3kbGI.en.vtt
9311,9311,8oPisf3kbGI.en,00:06:40.970,00:06:47.690, years of age It is worth remembering that a few years ago Globo's growing magazine are,https://www.youtube.com/watch?v=8oPisf3kbGI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8oPisf3kbGI.en.vtt
9319,9319,8oPisf3kbGI.en,00:07:28.530,00:07:34.310, Globo This is Globo and some other press agencies are also,https://www.youtube.com/watch?v=8oPisf3kbGI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8oPisf3kbGI.en.vtt
9324,9324,8oPisf3kbGI.en,00:07:55.340,00:08:03.680, used And bake this and this cheap media right R7 among others and,https://www.youtube.com/watch?v=8oPisf3kbGI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8oPisf3kbGI.en.vtt
9360,9360,8oPisf3kbGI.en,00:11:35.470,00:11:42.269, paying this debt of over 200 billion reais Sponsoring the PT government,https://www.youtube.com/watch?v=8oPisf3kbGI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8oPisf3kbGI.en.vtt
9362,9362,8oPisf3kbGI.en,00:11:47.990,00:11:54.440, southeast that the biggest consumption were southeast that have to be one in the northeast and two in the,https://www.youtube.com/watch?v=8oPisf3kbGI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8oPisf3kbGI.en.vtt
9564,9564,8oPisf3kbGI.en,00:30:13.390,00:30:19.120," so, for example, the quality is with Neto the volume of reception that he is doing",https://www.youtube.com/watch?v=8oPisf3kbGI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8oPisf3kbGI.en.vtt
9574,9574,8oPisf3kbGI.en,00:31:02.570,00:31:07.820, baby shower will make it possible to capture information not only on the volume if,https://www.youtube.com/watch?v=8oPisf3kbGI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8oPisf3kbGI.en.vtt
9630,9630,8oPisf3kbGI.en,00:35:55.560,00:35:58.920, just want to charge the gasoline immediately the house also the Federal tax is,https://www.youtube.com/watch?v=8oPisf3kbGI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8oPisf3kbGI.en.vtt
9642,9642,8oPisf3kbGI.en,00:37:04.920,00:37:10.589, collection of gasoline baptized water boto solvent other things there,https://www.youtube.com/watch?v=8oPisf3kbGI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8oPisf3kbGI.en.vtt
9653,9653,8oPisf3kbGI.en,00:38:09.440,00:38:13.910, and because it helps the captive to break the throttle cable he,https://www.youtube.com/watch?v=8oPisf3kbGI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8oPisf3kbGI.en.vtt
9659,9659,8oPisf3kbGI.en,00:38:37.650,00:38:41.940," I arrived back at the barracks. So, it’s worth noting that Valdo today is captain of the",https://www.youtube.com/watch?v=8oPisf3kbGI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8oPisf3kbGI.en.vtt
9765,9765,8oPisf3kbGI.en,00:47:57.260,00:48:01.309, we watch on these social media live here Thank you very much for,https://www.youtube.com/watch?v=8oPisf3kbGI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8oPisf3kbGI.en.vtt
9779,9779,8oPisf3kbGI.en,00:49:11.610,00:49:15.120, that he has here will eliminate intermediates from the process will increase,https://www.youtube.com/watch?v=8oPisf3kbGI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8oPisf3kbGI.en.vtt
9780,9780,8oPisf3kbGI.en,00:49:15.120,00:49:20.580, the income will decrease the loss of money with an intermediary and also decrease the,https://www.youtube.com/watch?v=8oPisf3kbGI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8oPisf3kbGI.en.vtt
9791,9791,8oPisf3kbGI.en,00:50:12.420,00:50:20.650, excessive as you are seeing for example in Russia a consumption where edigard of,https://www.youtube.com/watch?v=8oPisf3kbGI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8oPisf3kbGI.en.vtt
9792,9792,8oPisf3kbGI.en,00:50:20.650,00:50:27.760, fuel oils stayed to give consumption beyond the normal is the demand being a ro,https://www.youtube.com/watch?v=8oPisf3kbGI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8oPisf3kbGI.en.vtt
9874,9874,f43O-RJFc80.en,00:01:09.630,00:01:15.270, his posture in the past and the present is exceptional and I thank god for having,https://www.youtube.com/watch?v=f43O-RJFc80.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/f43O-RJFc80.en.vtt
9900,9900,f43O-RJFc80.en,00:03:44.400,00:03:49.590, of those 300 pt bbb 10 was also assaulted a little,https://www.youtube.com/watch?v=f43O-RJFc80.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/f43O-RJFc80.en.vtt
9950,9950,f43O-RJFc80.en,00:08:24.860,00:08:29.930, federal deputies do not accept what was decided by the senate,https://www.youtube.com/watch?v=f43O-RJFc80.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/f43O-RJFc80.en.vtt
9968,9968,f43O-RJFc80.en,00:10:03.460,00:10:08.930, is the pt and pc do b who are friends of the mst,https://www.youtube.com/watch?v=f43O-RJFc80.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/f43O-RJFc80.en.vtt
10004,10004,f43O-RJFc80.en,00:13:14.820,00:13:19.310, senators were attacked social media and asking that it is to bed,https://www.youtube.com/watch?v=f43O-RJFc80.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/f43O-RJFc80.en.vtt
10036,10036,f43O-RJFc80.en,00:16:03.050,00:16:09.439, attempted murder of this old man this case of mine is very similar to the,https://www.youtube.com/watch?v=f43O-RJFc80.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/f43O-RJFc80.en.vtt
10234,10234,8Cn1PGmlJuk.en,00:09:11.270,00:09:16.550, water are spread all over Brazil carrying that message of optimism from,https://www.youtube.com/watch?v=8Cn1PGmlJuk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8Cn1PGmlJuk.en.vtt
10281,10281,8Cn1PGmlJuk.en,00:13:21.430,00:13:28.750, a proof is sure that with the internal and external media is propagate stories,https://www.youtube.com/watch?v=8Cn1PGmlJuk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8Cn1PGmlJuk.en.vtt
10333,10333,8Cn1PGmlJuk.en,00:17:51.660,00:17:55.980, want to take over the state executive to negotiate the caption and we don't want to,https://www.youtube.com/watch?v=8Cn1PGmlJuk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8Cn1PGmlJuk.en.vtt
10373,10373,8Cn1PGmlJuk.en,00:21:11.190,00:21:17.220, population practically middle class the next to the middle class the consumption there,https://www.youtube.com/watch?v=8Cn1PGmlJuk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8Cn1PGmlJuk.en.vtt
10386,10386,8Cn1PGmlJuk.en,00:22:17.490,00:22:24.450, captain of the army for the completion of the paving of br 163 a final point in,https://www.youtube.com/watch?v=8Cn1PGmlJuk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8Cn1PGmlJuk.en.vtt
10448,10448,8Cn1PGmlJuk.en,00:27:54.120,00:27:58.200, reception pastor samuel Câmara and does not mean that because the country is secular,https://www.youtube.com/watch?v=8Cn1PGmlJuk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8Cn1PGmlJuk.en.vtt
10458,10458,8Cn1PGmlJuk.en,00:28:50.370,00:28:55.490, rio de janeiro now that captain december happened,https://www.youtube.com/watch?v=8Cn1PGmlJuk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8Cn1PGmlJuk.en.vtt
10459,10459,8Cn1PGmlJuk.en,00:28:55.770,00:29:02.370, know what a captain colonel corporal and a sergeant and a soldier goes through this,https://www.youtube.com/watch?v=8Cn1PGmlJuk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8Cn1PGmlJuk.en.vtt
10497,10497,8Cn1PGmlJuk.en,00:32:24.710,00:32:33.710, for example the general commanding half a dozen colonels 10 captains 50 lieutenant 60,https://www.youtube.com/watch?v=8Cn1PGmlJuk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8Cn1PGmlJuk.en.vtt
10500,10500,8Cn1PGmlJuk.en,00:32:40.970,00:32:48.260, sergeant corporal captain alex and who had a 21 year old guy alice kill a,https://www.youtube.com/watch?v=8Cn1PGmlJuk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8Cn1PGmlJuk.en.vtt
10507,10507,8Cn1PGmlJuk.en,00:33:13.250,00:33:18.110, asking for nothing more than this is this to have passed on to the media that I want,https://www.youtube.com/watch?v=8Cn1PGmlJuk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8Cn1PGmlJuk.en.vtt
10509,10509,8Cn1PGmlJuk.en,00:33:26.360,00:33:31.210, part of the media sectors i'm sure the population supports this idea,https://www.youtube.com/watch?v=8Cn1PGmlJuk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8Cn1PGmlJuk.en.vtt
10512,10512,8Cn1PGmlJuk.en,00:33:40.460,00:33:44.660, tired of this mainstream media and the president already knows the mask has been off for a long time,https://www.youtube.com/watch?v=8Cn1PGmlJuk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8Cn1PGmlJuk.en.vtt
10553,10553,IqBcgzSsPO8.en,00:00:48.370,00:00:54.280, datafolha I only the following operating republic and its ministers are,https://www.youtube.com/watch?v=IqBcgzSsPO8.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/IqBcgzSsPO8.en.vtt
10570,10570,IqBcgzSsPO8.en,00:02:42.569,00:02:51.430," and the person with panic, she goes into depression, she becomes more susceptible",https://www.youtube.com/watch?v=IqBcgzSsPO8.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/IqBcgzSsPO8.en.vtt
10592,10592,IqBcgzSsPO8.en,00:05:00.750,00:05:06.060, looking for solutions for that all work all the work without exception,https://www.youtube.com/watch?v=IqBcgzSsPO8.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/IqBcgzSsPO8.en.vtt
10640,10640,cbe3VFjyTEc.en,00:00:46.170,00:00:57.539, on the right the other captain is our darling of the transport injector,https://www.youtube.com/watch?v=cbe3VFjyTEc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/cbe3VFjyTEc.en.vtt
10641,10641,cbe3VFjyTEc.en,00:00:57.539,00:01:01.800, an army captain did exactly as I did the military academy of the needles,https://www.youtube.com/watch?v=cbe3VFjyTEc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/cbe3VFjyTEc.en.vtt
10770,10770,cbe3VFjyTEc.en,00:11:24.920,00:11:28.610, living in italy can affect the healthy since it gave that confusion in the media,https://www.youtube.com/watch?v=cbe3VFjyTEc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/cbe3VFjyTEc.en.vtt
10783,10783,cbe3VFjyTEc.en,00:12:29.510,00:12:36.800, has almost half a trillion reais the pt then sends contractors delivered it to,https://www.youtube.com/watch?v=cbe3VFjyTEc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/cbe3VFjyTEc.en.vtt
10789,10789,cbe3VFjyTEc.en,00:13:02.750,00:13:08.350, in exchange for a power project by the pt they did everything to,https://www.youtube.com/watch?v=cbe3VFjyTEc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/cbe3VFjyTEc.en.vtt
10799,10799,cbe3VFjyTEc.en,00:13:57.650,00:14:01.580, April the captain bolsonaro will close and will close a historic shape,https://www.youtube.com/watch?v=cbe3VFjyTEc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/cbe3VFjyTEc.en.vtt
10817,10817,cbe3VFjyTEc.en,00:15:15.470,00:15:18.680, exceptional age so the staff will surprise you with the quality will be,https://www.youtube.com/watch?v=cbe3VFjyTEc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/cbe3VFjyTEc.en.vtt
10820,10820,cbe3VFjyTEc.en,00:15:26.360,00:15:29.900, that people on earth just look I'm the captain of the army not only of,https://www.youtube.com/watch?v=cbe3VFjyTEc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/cbe3VFjyTEc.en.vtt
10843,10843,cbe3VFjyTEc.en,00:17:09.290,00:17:14.930, maximum in third place as the most accepted among the other institutions,https://www.youtube.com/watch?v=cbe3VFjyTEc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/cbe3VFjyTEc.en.vtt
10914,10914,cbe3VFjyTEc.en,00:23:01.070,00:23:04.850, one thing I have at home kept in other newspapers they used to talk absurd to us,https://www.youtube.com/watch?v=cbe3VFjyTEc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/cbe3VFjyTEc.en.vtt
10919,10919,cbe3VFjyTEc.en,00:23:28.100,00:23:31.580, appearing with the northeasterner here than the captain in the future who knows,https://www.youtube.com/watch?v=cbe3VFjyTEc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/cbe3VFjyTEc.en.vtt
